scheme,slot,prior_std_deg,sensing_fraction,elements,posterior_std_deg,raw_rate,net_rate,score
Fixed 5%,40,0.4274518375603381,0.05,64,0.419604945353224,3.247417041930668,3.0850461898341344,
Fixed 5%,41,0.42716309550905973,0.05,64,0.4193318047457147,3.247737841491508,3.085350949416932,
Fixed 5%,42,0.42689479086924703,0.05,64,0.4190779792281445,3.248035771727257,3.085633983140894,
Fixed 5%,43,0.4266454648463348,0.05,64,0.4188420925741206,3.2483124870380435,3.085896862686141,
Fixed 5%,44,0.42641376444935286,0.05,64,0.41862286803772575,3.248569518871352,3.086141042927784,
Fixed 5%,45,0.42619843458667367,0.05,64,0.418419120966927,3.248808285301434,3.0863678710363622,
Fixed 5%,46,0.4259983107838996,0.05,64,0.4182297519923402,3.2490300998035386,3.0865785948133615,
Fixed 5%,47,0.425812312470617,0.05,64,0.4180537407428677,3.249236179298255,3.0867743703333423,
Fixed 5%,48,0.42563943678788135,0.05,64,0.4178901400443002,3.249427651533313,3.086956268956647,
Fixed 5%,49,0.42547875287286063,0.05,64,0.41773807056105544,3.2496055618630777,3.0871252837699235,
Fixed 5%,50,0.42532939658113605,0.05,64,0.41759671584487607,3.2497708794798847,3.0872823355058903,
Fixed 5%,51,0.4251905656107931,0.05,64,0.4174653177575718,3.2499245031457704,3.0874282779884816,
Fixed 5%,52,0.425061514995689,0.05,64,0.417343172237825,3.2500672664683954,3.0875639031449755,
Fixed 5%,53,0.4249415529382021,0.05,64,0.417229625384712,3.250199942760608,3.0876899456225777,
Fixed 5%,54,0.4248300369543885,0.05,64,0.4171240698329657,3.250323249519278,3.087807087043314,
Fixed 5%,55,0.42472637030683275,0.05,64,0.41702594139714666,3.250437852555651,3.0879159599278685,
Fixed 5%,56,0.4246299987026074,0.05,64,0.41693471596382475,3.2505443698064105,3.0880171513160897,
Fixed 5%,57,0.4245404072356779,0.05,64,0.41684990661262455,3.250643374851927,3.0881112061093305,
Fixed 5%,58,0.42445711755482884,0.05,64,0.41677106094857663,3.2507354001657722,3.0881986301574833,
Fixed 5%,59,0.42437968523976516,0.05,64,0.4166977586296581,3.250820940117355,3.0882798931114874,
Fixed 5%,60,0.4243076973694689,0.05,64,0.4166296090747174,3.2509004537476187,3.0883554310602377,
Fixed 5%,61,0.4242407702681955,0.05,64,0.41656624933817055,3.2509743673359544,3.0884256489691566,
Fixed 5%,62,0.4241785474156736,0.05,64,0.4165073421389462,3.2510430767749194,3.0884909229361734,
Fixed 5%,63,0.4241206975091515,0.05,64,0.416452574032148,3.251106949767902,3.088551602279507,
Fixed 5%,64,0.4240669126659161,0.05,64,0.41640165371281035,3.251166327863594,3.088608011470414,
Fixed 5%,65,0.42401690675580755,0.05,64,0.4163543104419548,3.251221528339948,3.0886604519229506,
Fixed 5%,66,0.4239704138540751,0.05,64,0.41631029258591257,3.251272845949262,3.0887092036517987,
Fixed 5%,67,0.42392718680566843,0.05,64,0.4162693662605757,3.2513205545350354,3.0887545268082834,
Fixed 5%,68,0.42388699589275125,0.05,64,0.4162313140728796,3.251364908530397,3.088796663103877,
Fixed 5%,69,0.42384962759785,0.05,64,0.4161959339524027,3.251406144347098,3.088835837129743,
Fixed 5%,70,0.4238148834556341,0.05,64,0.4161630380665126,3.251444481663328,3.0888722575801615,
Fixed 5%,71,0.42378257898685456,0.05,64,0.41613245181297986,3.2514801246179696,3.088906118387071,
Fixed 5%,72,0.4237525427084562,0.05,64,0.4161040128844385,3.251513262918302,3.0889375997723865,
Fixed 5%,73,0.4237246152143311,0.05,64,0.41607757039949184,3.25154407286758,3.0889668692242007,
Fixed 5%,74,0.423698648321592,0.05,64,0.41605298409564967,3.2515727183184704,3.0889940824025466,
Fixed 5%,75,0.42367450427762926,0.05,64,0.41603012357963853,3.251599351557799,3.0890193839799087,
Fixed 5%,76,0.4236520550235645,0.05,64,0.4160088676309572,3.2516241141276976,3.0890429084213125,
Fixed 5%,77,0.42363118151003853,0.05,64,0.41598910355485236,3.2516471375877978,3.0890647807084077,
Fixed 5%,78,0.42361177306157305,0.05,64,0.4159707265811715,3.2516685442228126,3.0890851170116718,
Fixed 5%,79,0.4235937267860181,0.05,64,0.4159536393058059,3.251688447699484,3.0891040253145094,
Fixed 5%,80,0.461538113325156,0.05,64,0.45170495342126005,3.208313148214379,3.04789749080366,
Fixed 5%,81,0.5003439282801758,0.05,64,0.48788531521074757,3.1610686158509944,3.0030151850584446,
Fixed 5%,82,0.5395432406677461,0.05,64,0.5240146215203576,3.1108752348119206,2.9553314730713245,
Fixed 5%,83,0.578701790180752,0.05,64,0.5596631384361805,3.0588204964731744,2.9058794716495155,
Fixed 5%,84,0.6174288153817671,0.05,64,0.5944613828876891,3.0060432074257304,2.8557410470544435,
Fixed 5%,85,0.6553872053537106,0.05,64,0.6281083984792836,2.9536152805497475,2.8059345165222602,
Fixed 5%,86,0.6923021144000736,0.05,64,0.6603768228704183,2.9024486166415544,2.7573261858094766,
Fixed 5%,87,0.727966396354888,0.05,64,0.6911136898258545,2.853241841899926,2.7105797498049293,
Fixed 5%,88,0.7622418195598992,0.05,64,0.7202366962021912,2.8064670655092714,2.666143712233808,
Fixed 5%,89,0.7950558190908382,0.05,64,0.7477264487595365,2.7623872924963644,2.624267927871546,
Fixed 5%,90,0.8263943134424838,0.05,64,0.7736157935020824,2.721091958126358,2.5850373602200403,
Fixed 5%,91,0.856291680318013,0.05,64,0.7979776178259832,2.6825393404866182,2.548412373462287,
Fixed 5%,92,0.8848192558916065,0.05,64,0.8209125000333317,2.6465978600891873,2.5142679670847277,
Fixed 5%,93,0.9120736952048166,0.05,64,0.8425373350937639,2.613081690534048,2.4824276060073456,
Fixed 5%,94,0.9381662827226509,0.05,64,0.8629756979716071,2.581778807039297,2.452689866687332,
Fixed 5%,95,0.9632139186319684,0.05,64,0.8823503197218977,2.552471379266867,2.4248478103035236,
Fixed 5%,96,0.9873321293896152,0.05,64,0.9007777209487653,2.5249493970070596,2.3987019271567065,
Fixed 5%,97,1.010630131815378,0.05,64,0.9183648096746556,2.4990188314027466,2.374067889832609,
Fixed 5%,98,1.0332077538893114,0.05,64,0.935207112572605,2.474505695432082,2.3507804106604775,
Fixed 5%,99,1.0551538869928994,0.05,64,0.9513882559904278,2.451257236373496,2.328694374554821,
Fixed 5%,100,1.0765460987606805,0.05,64,0.9669803231091322,2.429141276950109,2.3076842131026036,
Fixed 5%,101,1.0974510495689391,0.05,64,0.9820447617376974,2.4080444861509362,2.287642261843389,
Fixed 5%,102,1.1179254050626362,0.05,64,0.9966335831613424,2.3878701418485027,2.2684766347560776,
Fixed 5%,103,1.138017002127034,0.05,64,1.010790661225704,2.3685357627706893,2.250108974632155,
Fixed 5%,104,1.1577660921759414,0.05,64,1.0245530031449848,2.349970842664423,2.2324723005312017,
Fixed 5%,105,1.1772065449442695,0.05,64,1.0379519146901948,2.3321148130829923,2.2155090724288424,
Fixed 5%,106,1.1963669440264193,0.05,64,1.0510140211085655,2.314915287933766,2.1991695235370776,
Fixed 5%,107,1.2152715412489572,0.05,64,1.0637621321180246,2.298326596100455,2.1834102662954322,
Fixed 5%,108,1.2339410615960338,0.05,64,1.0762159564854092,2.282308581428505,2.1681931523570794,
Fixed 5%,109,1.2523933657716326,0.05,64,1.088392681291328,2.2668256362066996,2.1534843543963644,
Fixed 5%,110,1.2706439858209486,0.05,64,1.100307435192467,2.2518459301667746,2.1392536336584356,
Fixed 5%,111,1.288706552649813,0.05,32,1.1119736556794777,2.2422197473191816,2.1301087599532225,
Fixed 5%,112,1.3065931345392618,0.05,32,1.1234033789493585,2.2352231061342813,2.123461950827567,
Fixed 5%,113,1.3243145042024167,0.05,32,1.1346074686104894,2.2283362692952693,2.1169194558305056,
Fixed 5%,114,1.3418803495273925,0.05,32,1.1455957967080477,2.221556351786665,2.110478534197332,
Fixed 5%,115,1.359299440513418,0.05,32,1.1563773879125374,2.214880690472143,2.104136655948536,
Fixed 5%,116,1.3765797624014202,0.05,32,1.1669605353702885,2.2083068050941845,2.097891464839475,
Fixed 5%,117,1.3937286228068628,0.05,32,1.177352894755304,2.2018323681755883,2.091740749766809,
Fixed 5%,118,1.4107527388449992,0.05,32,1.1875615614902004,2.1954551816069405,2.0856824225265935,
Fixed 5%,119,1.4276583087904744,0.05,32,1.1975931348812883,2.1891731582575265,2.07971450034465,
Fixed 5%,120,1.444451071692143,0.05,32,1.207453771982814,2.182984307375404,2.0738350920066337,
Fixed 5%,121,1.4611363575144385,0.05,32,1.2171492333092535,2.1768867228653077,2.068042386722042,
Fixed 5%,122,1.477719129742347,0.05,32,1.22668492199885,2.170878573772112,2.0623346450835065,
Fixed 5%,123,1.4942040219178683,0.05,32,1.2360659176515814,2.164958096472442,2.0567101916488197,
Fixed 5%,124,1.5105953692302847,0.05,32,1.2452970057848654,2.159123588203871,2.0511674087936775,
Fixed 5%,125,1.526897236027921,0.05,32,1.2543827036433954,2.153373401653252,2.0457047315705896,
Fixed 5%,126,1.543113439930577,0.05,32,1.263327282945421,2.14770594039247,2.0403206433728465,
Fixed 5%,127,1.559247573081173,0.05,32,1.2721347900318467,2.142119654998835,2.035013672248893,
Fixed 5%,128,1.5753030209690249,0.05,32,1.2808090637962262,2.136613039733379,2.02978238774671,
Fixed 5%,129,1.591282979176149,0.05,32,1.2893537517055813,2.131184629677296,2.024625398193431,
Fixed 5%,130,1.6071904683352547,0.05,32,1.2977723241686712,2.12583299824708,2.0195413483347258,
Fixed 5%,131,1.6230283475388738,0.05,32,1.3060680874660868,2.1205567550245967,2.014528917273367,
Fixed 5%,132,1.6387993263999723,0.05,32,1.3142441954226773,2.1153545438503785,2.0095868166578597,
Fixed 5%,133,1.6545059759329497,0.05,32,1.3223036599753268,2.110225041138003,2.004713789081103,
Fixed 5%,134,1.6701507383983758,0.05,32,1.3302493607666155,2.10516695437491,1.9999086066561642,
Fixed 5%,135,1.6857359362338549,0.05,32,1.338084053876313,2.1001790207811015,1.9951700697420462,
Fixed 5%,136,1.7012637801760635,0.05,32,1.3458103797871983,2.0952600061020252,1.9904970057969238,
Fixed 5%,137,1.716736376664564,0.05,32,1.3534308706687421,2.090408703515923,1.9858882683401267,
Fixed 5%,138,1.7321557346058662,0.05,32,1.3609479570512788,2.0856239326391504,1.9813427360071927,
Fixed 5%,139,1.7475237715659853,0.05,32,1.3683639739540385,2.080904538615682,1.976859311684898,
Fixed 5%,140,1.7628423194510776,0.05,32,1.3756811665225452,2.0762493912791697,1.9724369217152111,
Fixed 5%,141,1.7781131297283368,0.05,32,1.3829016952241433,2.0716573843777843,1.968074515158895,
Fixed 5%,142,1.7933378782330103,0.05,32,1.390027640644632,2.0671274348535773,1.9637710631108984,
Fixed 5%,143,1.8085181696019637,0.05,32,1.3970610079240042,2.062658482169367,1.9595255580608986,
Fixed 5%,144,1.823655541369524,0.05,32,1.4040037308649678,2.0582494876772195,1.9553370132933585,
Fixed 5%,145,1.8387514677572823,0.05,32,1.4108576757441806,2.0538994340234717,1.9512044623222982,
Fixed 5%,146,1.8538073631860055,0.05,32,1.4176246448528718,2.049607324586023,1.9471269583567217,
Fixed 5%,147,1.8688245855347339,0.05,32,1.4243063797906668,2.0453721829402114,1.9431035737932008,
Fixed 5%,148,1.8838044391694662,0.05,32,1.430904564533942,2.0411930523501636,1.9391333997326552,
Fixed 5%,149,1.8987481777614714,0.05,32,1.437420828297833,2.037068995282925,1.9352155455187787,
Fixed 5%,150,1.9136570069132044,0.05,32,1.4438567482090983,2.032999092943084,1.9313491382959298,
Fixed 5%,151,1.9285320866079878,0.05,32,1.4502138518053274,2.028982444825913,1.9275333225846174,
Fixed 5%,152,1.9433745334980017,0.05,32,1.4564936193744713,2.025018168287323,1.9237672598729567,
Fixed 5%,153,1.9581854230437157,0.05,32,1.4626974861473419,2.0211053981291776,1.9200501282227185,
Fixed 5%,154,1.9729657915166223,0.05,32,1.4688268443545254,2.0172432861986906,1.916381121888756,
Fixed 5%,155,1.9877166378760163,0.05,32,1.4748830451581019,2.0134310010008196,1.9127594509507786,
Fixed 5%,156,2.0024389255295634,0.05,32,1.4808674004676134,2.0096677273226904,1.9091843409565559,
Fixed 5%,157,2.0171335839865074,0.05,32,1.4867811846488725,2.005952665869248,1.9056550325757855,
Fixed 5%,158,2.0318015104115683,0.05,32,1.4926256361334507,2.00228503290938,1.902170781263911,
Fixed 5%,159,2.0464435710868716,0.05,32,1.4984019589359994,1.9986640599319108,1.8987308569353152,
Fixed 5%,160,1.503199398131612,0.05,32,1.241143724707312,2.161749676695737,2.05366219286095,
Fixed 5%,161,1.2469313314614963,0.05,64,1.0848019407621194,2.2713730173763533,2.1578043665075355,
Fixed 5%,162,1.091418916219277,0.05,64,0.9777154167830462,2.4140800220161096,2.293376020915304,
Fixed 5%,163,0.98505199670639,0.05,64,0.8990452126487605,2.527521827457067,2.4011457360842137,
Fixed 5%,164,0.9070183539414486,0.05,64,0.8385474798214889,2.619236097154604,2.4882742922968735,
Fixed 5%,165,0.8470902407152205,0.05,64,0.7905151650871892,2.6943113318452188,2.5595957652529577,
Fixed 5%,166,0.7995712765181263,0.05,64,0.7514788492350103,2.756385563448977,2.618566285276528,
Fixed 5%,167,0.7609996457604795,0.05,64,0.7191884977342432,2.8081504385267246,2.667742916600388,
Fixed 5%,168,0.7291310549367909,0.05,64,0.692110035933544,2.8516426114117355,2.7090604808411487,
Fixed 5%,169,0.702435977039852,0.05,64,0.6691549358476021,2.8884285509282352,2.7440071233818233,
Fixed 5%,170,0.6798296317234256,0.05,64,0.6495252152112535,2.9197288376911246,2.7737423958065683,
Fixed 5%,171,0.6605172255098464,0.05,64,0.6326198107196365,2.9465050676394204,2.799179814257449,
Fixed 5%,172,0.6439004774924062,0.05,64,0.617975523180699,2.9695222481523027,2.8210461357446874,
Fixed 5%,173,0.6295186631470577,0.05,64,0.605228387632388,2.989394456915048,2.8399247340692955,
Fixed 5%,174,0.6170100495098115,0.05,64,0.5940876048369795,3.0066187367797275,2.856287799940741,
Fixed 5%,175,0.6060858703359938,0.05,64,0.5843174677821428,3.0216005514604207,2.8705205238873996,
Fixed 5%,176,0.596512282484892,0.05,64,0.5757245302613053,3.0346730945599187,2.882939439831923,
Fixed 5%,177,0.5880975554655883,0.05,64,0.5681483031014093,3.046112067704114,2.893806464318908,
Fixed 5%,178,0.5806827828660075,0.05,64,0.5614543795739251,3.0561470851361037,2.9033397308792983,
Fixed 5%,179,0.5741350192617946,0.05,64,0.5555292683092433,3.0649705441928496,2.911722016983207,
Fixed 5%,180,0.568342122271615,0.05,64,0.5502764488765037,3.0727445767704435,2.9191073479319214,
Fixed 5%,181,0.5632088157940494,0.05,64,0.5456133177212591,3.079606536521538,2.925626209695461,
Fixed 5%,182,0.558653642675674,0.05,64,0.5414687925425345,3.085673360665481,2.931389692632207,
Fixed 5%,183,0.5546065752382227,0.05,64,0.537781410568393,3.091045060823842,2.9364928077826495,
Fixed 5%,184,0.5510071193305314,0.05,64,0.534497802219215,3.0958075352211893,2.94101715846013,
Fixed 5%,185,0.5478027935098279,0.05,64,0.5315714536060591,3.1000348486411466,2.945033106209089,
Fixed 5%,186,0.5449478968569919,0.05,64,0.5289616938303462,3.103791092278711,2.9486015376647754,
Fixed 5%,187,0.5424025014137278,0.05,64,0.5266328591365218,3.107131909934753,2.951775314438015,
Fixed 5%,188,0.5401316212945764,0.05,64,0.5245535976053516,3.1101057575994537,2.9546004697194808,
Fixed 5%,189,0.5381045221522647,0.05,64,0.5226962865925621,3.112754948736099,2.957117201299294,
Fixed 5%,190,0.5362941431879094,0.05,64,0.5210365414208249,3.1151165263175478,2.95936070000167,
Fixed 5%,191,0.5346766102007596,0.05,64,0.5195527985467673,3.117222994015283,2.9613618443145184,
Fixed 5%,192,0.5332308228879664,0.05,64,0.5182259599845089,3.1191029322542487,2.963147785641536,
Fixed 5%,193,0.5319381031679024,0.05,64,0.5170390884809108,3.120781519651042,2.9647424436684897,
Fixed 5%,194,0.5307818940178454,0.05,64,0.5159771450249426,3.1222809762943227,2.9661669274796063,
Fixed 5%,195,0.5297475004075911,0.05,64,0.5150267618927474,3.123620942139308,2.9674398950323426,
Fixed 5%,196,0.5288218655329305,0.05,64,0.5141760456963957,3.1248188012729776,2.9685778612093285,
Fixed 5%,197,0.5279933768220791,0.05,64,0.5134144059026831,3.125889960811693,2.969595462771108,
Fixed 5%,198,0.5272516971887383,0.05,64,0.5127324050813589,3.1268480916029784,2.9705056870228295,
Fixed 5%,199,0.5265876178002239,0.05,64,0.5121216277767342,3.127705336629961,2.971320069798463,
Fixed 5%,200,0.5259929292649207,0.05,64,0.5115745654079475,3.128472491992589,2.9720488673929593,
Fixed 5%,201,0.5254603086554972,0.05,64,0.5110845150180097,3.129159164511751,2.972701206286163,
Fixed 5%,202,0.5249832201996499,0.05,64,0.5106454900304914,3.129773909330168,2.97328521386366,
Fixed 5%,203,0.524555827809091,0.05,64,0.5102521414510713,3.1303243503356417,2.9738081328188595,
Fixed 5%,204,0.5241729178958067,0.05,64,0.5098996881812418,3.130817285783101,2.974276421493946,
Fixed 5%,205,0.5238298311544768,0.05,64,0.509583855302764,3.1312587811224004,2.9746958420662803,
Fixed 5%,206,0.5235224021808698,0.05,64,0.509300819351356,3.1316542507334484,2.975071538196776,
Fixed 5%,207,0.5232469059554605,0.05,64,0.5090471597324555,3.1320085300169693,2.975408103516121,
Fixed 5%,208,0.5230000103553346,0.05,64,0.5088198155453467,3.132325939078047,2.9757096421241447,
Fixed 5%,209,0.5227787339703105,0.05,64,0.508616047178182,3.132610339063026,2.9759798221098746,
Fixed 5%,210,0.5225804085948483,0.05,64,0.5084334021184369,3.132865182062004,2.9762219229589038,
Fixed 5%,211,0.5224026458487057,0.05,64,0.5082696844934966,3.133093555364038,2.976438877595836,
Fixed 5%,212,0.5222433074488544,0.05,64,0.5081229279163367,3.133298220746307,2.9766333097089914,
Fixed 5%,213,0.5221004787148454,0.05,64,0.5079913712632064,3.133481649388496,2.9768075669190712,
Fixed 5%,214,0.5219724449411797,0.05,64,0.5078734370551565,3.133646052926966,2.9769637502806177,
Fixed 5%,215,0.5218576703146348,0.05,64,0.5077677121542334,3.133793411097619,2.977103740542738,
Fixed 5%,216,0.521754779092961,0.05,64,0.5076729305190859,3.1339254963600136,2.9772292215420126,
Fixed 5%,217,0.5216625387948004,0.05,64,0.5075879577943263,3.1340438958467836,2.9773417010544443,
Fixed 5%,218,0.5215798451798294,0.05,64,0.5075117775338759,3.1341500309404497,2.9774425293934272,
Fixed 5%,219,0.5215057088235894,0.05,64,0.5074434788812187,3.134245174743427,2.9775329160062554,
Fixed 5%,220,0.521439243113782,0.05,64,0.5073822455494229,3.1343304676754693,2.977613944291696,
Fixed 5%,221,0.52137965351438,0.05,64,0.5073273459613419,3.1344069314053162,2.9776865848350504,
Fixed 5%,222,0.521326227961129,0.05,64,0.5072781244258732,3.1344754812993187,2.9777517072343525,
Fixed 5%,223,0.5212783282671856,0.05,64,0.507233993239824,3.1345369375488317,2.97781009067139,
Fixed 5%,224,0.521235382431026,0.05,64,0.5071944256170142,3.134592035119771,2.9778624333637826,
Fixed 5%,225,0.5211968777505992,0.05,64,0.5071589493569509,3.1346414326515317,2.977909361018955,
Fixed 5%,226,0.5211623546581683,0.05,64,0.5071271411749009,3.13468572041827,2.9779514343973563,
Fixed 5%,227,0.5211314011995707,0.05,64,0.5070986216236073,3.134725427452992,2.9779891560803424,
Fixed 5%,228,0.5211036480898618,0.05,64,0.5070730505443873,3.1347610279237914,2.9780229765276016,
Fixed 5%,229,0.5210787642846241,0.05,64,0.5070501229919981,3.1347929468418316,2.9780532994997397,
Fixed 5%,230,0.5210564530127234,0.05,64,0.5070295655835884,3.1348215651719484,2.978080486913351,
Fixed 5%,231,0.5210364482220821,0.05,64,0.5070111332273268,3.1348472244090893,2.9781048631886344,
Fixed 5%,232,0.5210185113951885,0.05,64,0.506994606191005,3.134870230676978,2.9781267191431287,
Fixed 5%,233,0.5210024286956562,0.05,64,0.5069797874751051,3.134890858399314,2.978146315479348,
Fixed 5%,234,0.5209880084112327,0.05,64,0.5069665004585675,3.1349093535884776,2.9781638859090536,
Fixed 5%,235,0.5209750786623164,0.05,64,0.5069545867888361,3.1349259367918467,2.978179639952254,
Fixed 5%,236,0.5209634853482915,0.05,64,0.5069439044907402,3.1349408057316284,2.978193765445047,
Fixed 5%,237,0.5209530903069074,0.05,64,0.5069343262714466,3.134954137670258,2.9782064307867446,
Fixed 5%,238,0.5209437696645248,0.05,64,0.5069257380010891,3.1349660915300595,2.9782177869535564,
Fixed 5%,239,0.5209354123573755,0.05,64,0.5069180373508237,3.1349768097928035,2.978227969303163,
Myopic adaptive,0,0.5063595560468865,0.0,64,0.5063595560468865,3.1357538007379713,3.1357538007379713,
Myopic adaptive,1,0.5126402247190519,0.0,64,0.5126402247190519,3.1269775196349276,3.1269775196349276,
Myopic adaptive,2,0.518844870842914,0.0,64,0.518844870842914,3.1182264699554922,3.1182264699554922,
Myopic adaptive,3,0.5249761899362676,0.0,64,0.5249761899362676,3.1095020362396646,3.1095020362396646,
Myopic adaptive,4,0.5310367218940703,0.0,64,0.5310367218940703,3.100805552805097,3.100805552805097,
Myopic adaptive,5,0.5370288632839022,0.0,64,0.5370288632839022,3.0921383027875042,3.0921383027875042,
Myopic adaptive,6,0.5429548784199292,0.0,64,0.5429548784199292,3.083501517459859,3.083501517459859,
Myopic adaptive,7,0.5488169093604898,0.0,64,0.5488169093604898,3.0748963758080765,3.0748963758080765,
Myopic adaptive,8,0.554616984954482,0.0,64,0.554616984954482,3.066324004341873,3.066324004341873,
Myopic adaptive,9,0.560357029044876,0.0,64,0.560357029044876,3.057785477120189,3.057785477120189,
Myopic adaptive,10,0.5660388679233963,0.0,64,0.5660388679233963,3.0492818159712174,3.0492818159712174,
Myopic adaptive,11,0.5716642371182582,0.0,64,0.5716642371182582,3.040813990887739,3.040813990887739,
Myopic adaptive,12,0.5772347875864726,0.0,64,0.5772347875864726,3.032382920579224,3.032382920579224,
Myopic adaptive,13,0.5827520913733387,0.0,64,0.5827520913733387,3.0239894731629846,3.0239894731629846,
Myopic adaptive,14,0.5882176467941098,0.0,64,0.5882176467941098,3.0156344669775614,3.0156344669775614,
Myopic adaptive,15,0.5936328831862333,0.0,64,0.5936328831862333,3.007318671502501,3.007318671502501,
Myopic adaptive,16,0.5989991652748776,0.0,64,0.5989991652748776,2.9990428083697176,2.9990428083697176,
Myopic adaptive,17,0.6043177971895253,0.0,64,0.6043177971895253,2.9908075524526265,2.9908075524526265,
Myopic adaptive,18,0.609590026165127,0.0,64,0.609590026165127,2.9826135330203365,2.9826135330203365,
Myopic adaptive,19,0.6148170459575761,0.0,64,0.6148170459575761,2.9744613349451594,2.9744613349451594,
Myopic adaptive,20,0.6200000000000002,0.0,64,0.6200000000000002,2.9663514999527743,2.9663514999527743,
Myopic adaptive,21,0.6251399843235116,0.0,64,0.6251399843235116,2.95828452790528,2.95828452790528,
Myopic adaptive,22,0.6302380502635495,0.0,64,0.6302380502635495,2.9502608781083706,2.9502608781083706,
Myopic adaptive,23,0.6352952069707439,0.0,64,0.6352952069707439,2.942280970634688,2.942280970634688,
Myopic adaptive,24,0.6403124237432851,0.0,64,0.6403124237432851,2.934345187656286,2.934345187656286,
Myopic adaptive,25,0.6452906321960674,0.0,64,0.6452906321960674,2.926453874779888,2.926453874779888,
Myopic adaptive,26,0.6502307282803547,0.0,64,0.6502307282803547,2.918607342379334,2.918607342379334,
Myopic adaptive,27,0.6551335741663683,0.0,64,0.6551335741663683,2.9108058669203056,2.9108058669203056,
Myopic adaptive,28,0.6600000000000004,0.0,64,0.6600000000000004,2.903049692273014,2.903049692273014,
Myopic adaptive,29,0.6648308055437868,0.0,64,0.6648308055437868,2.8953390310090854,2.8953390310090854,
Myopic adaptive,30,0.6696267617113286,0.0,64,0.6696267617113286,2.8876740656794357,2.8876740656794357,
Myopic adaptive,31,0.674388612003495,0.0,64,0.674388612003495,2.880054950070321,2.880054950070321,
Myopic adaptive,32,0.6791170738539861,0.0,64,0.6791170738539861,2.8724818104352554,2.8724818104352554,
Myopic adaptive,33,0.6838128398911507,0.0,64,0.6838128398911507,2.864954746700802,2.864954746700802,
Myopic adaptive,34,0.6884765791223406,0.0,64,0.6884765791223406,2.857473833644624,2.857473833644624,
Myopic adaptive,35,0.6931089380465386,0.0,64,0.6931089380465386,2.8500391220444747,2.8500391220444747,
Myopic adaptive,36,0.6977105417004966,0.0,64,0.6977105417004966,2.842650639797091,2.842650639797091,
Myopic adaptive,37,0.7022819946431779,0.0,64,0.7022819946431779,2.8353083930061906,2.8353083930061906,
Myopic adaptive,38,0.706823881882892,0.0,64,0.706823881882892,2.8280123670389914,2.8280123670389914,
Myopic adaptive,39,0.7113367697511499,0.0,64,0.7113367697511499,2.820762527550881,2.820762527550881,
Myopic adaptive,40,0.7158212067269315,0.0,64,0.7158212067269315,2.813558821478011,2.813558821478011,
Myopic adaptive,41,0.7202777242147645,0.0,64,0.7202777242147645,2.806401177997743,2.806401177997743,
Myopic adaptive,42,0.7247068372797377,0.0,64,0.7247068372797377,2.7992895094570343,2.7992895094570343,
Myopic adaptive,43,0.7291090453423275,0.0,64,0.7291090453423275,2.792223712268918,2.792223712268918,
Myopic adaptive,44,0.73348483283569,0.0,64,0.73348483283569,2.785203667777364,2.785203667777364,
Myopic adaptive,45,0.7378346698278687,0.0,64,0.7378346698278687,2.7782292430908835,2.7782292430908835,
Myopic adaptive,46,0.7421590126111789,0.0,64,0.7421590126111789,2.7713002918852983,2.7713002918852983,
Myopic adaptive,47,0.7464583042608609,0.0,64,0.7464583042608609,2.7644166551761944,2.7644166551761944,
Myopic adaptive,48,0.7507329751649384,0.0,64,0.7507329751649384,2.7575781620615802,2.7575781620615802,
Myopic adaptive,49,0.754983443527075,0.0,64,0.754983443527075,2.750784630435355,2.750784630435355,
Myopic adaptive,50,0.7592101158440923,0.0,64,0.7592101158440923,2.744035867672215,2.744035867672215,
Myopic adaptive,51,0.7634133873596926,0.0,64,0.7634133873596926,2.7373316712846534,2.7373316712846534,
Myopic adaptive,52,0.7675936424958195,0.0,64,0.7675936424958195,2.7306718295527306,2.7306718295527306,
Myopic adaptive,53,0.7717512552629895,0.0,64,0.7717512552629895,2.724056122127318,2.724056122127318,
Myopic adaptive,54,0.7758865896508328,0.0,64,0.7758865896508328,2.717484320607542,2.717484320607542,
Myopic adaptive,55,0.7799999999999998,0.0,64,0.7799999999999998,2.710956189093127,2.710956189093127,
Myopic adaptive,56,0.7840918313565062,0.0,64,0.7840918313565062,2.7044714847124034,2.7044714847124034,
Myopic adaptive,57,0.7881624198095211,0.0,64,0.7881624198095211,2.6980299581266984,2.6980299581266984,
Myopic adaptive,58,0.7922120928135342,0.0,64,0.7922120928135342,2.6916313540118586,2.6916313540118586,
Myopic adaptive,59,0.7962411694957752,0.0,64,0.7962411694957752,2.6852754115176403,2.6852754115176403,
Myopic adaptive,60,0.8002499609497021,0.0,64,0.8002499609497021,2.6789618647057223,2.6789618647057223,
Myopic adaptive,61,0.8042387705153239,0.0,64,0.8042387705153239,2.6726904429670575,2.6726904429670575,
Myopic adaptive,62,0.8082078940470699,0.0,64,0.8082078940470699,2.666460871419313,2.666460871419313,
Myopic adaptive,63,0.8121576201698779,0.0,64,0.8121576201698779,2.6602728712851142,2.6602728712851142,
Myopic adaptive,64,0.8160882305241264,0.0,64,0.8160882305241264,2.654126160251816,2.654126160251816,
Myopic adaptive,65,0.8199999999999997,0.0,64,0.8199999999999997,2.6480204528135003,2.6480204528135003,
Myopic adaptive,66,0.8238931969618389,0.0,64,0.8238931969618389,2.6419554605959212,2.6419554605959212,
